STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00420086,"ALTON, UT US",4/4/41,0,50,23,46
USC00420086,"ALTON, UT US",4/5/41,0.2,46,28,33
USC00420086,"ALTON, UT US",4/6/41,0,40,25,38
USC00420086,"ALTON, UT US",4/7/41,0,38,26,32
USC00420086,"ALTON, UT US",4/8/41,0,54,23,45
USC00420086,"ALTON, UT US",4/9/41,0,55,25,38
USC00420086,"ALTON, UT US",4/10/41,0.21,40,27,38
USC00420086,"ALTON, UT US",4/11/41,0.57,38,28,33
USC00420086,"ALTON, UT US",4/12/41,0.44,45,26,32
USC00420086,"ALTON, UT US",4/13/41,0.06,45,22,40
USC00420086,"ALTON, UT US",4/14/41,0,47,22,39
USC00420086,"ALTON, UT US",4/15/41,0,49,25,42
USC00420086,"ALTON, UT US",4/16/41,0.2,44,30,40
USC00420086,"ALTON, UT US",4/17/41,0,41,21,32
USC00420086,"ALTON, UT US",4/18/41,0,35,16,31
USC00420086,"ALTON, UT US",4/19/41,0,43,18,40
USC00420086,"ALTON, UT US",4/20/41,0,45,22,40
USC00420086,"ALTON, UT US",4/21/41,0,50,30,41
USC00420086,"ALTON, UT US",4/22/41,0,54,27,42
USC00420086,"ALTON, UT US",4/23/41,0.06,55,27,41
USC00420086,"ALTON, UT US",4/24/41,0,55,28,37
USC00420086,"ALTON, UT US",4/25/41,0.13,47,34,41
USC00420086,"ALTON, UT US",4/26/41,0.15,53,30,47
USC00420086,"ALTON, UT US",4/27/41,0.12,55,31,43
USC00420086,"ALTON, UT US",4/28/41,0,60,35,50
USC00420086,"ALTON, UT US",4/29/41,0,63,28,53
USC00420086,"ALTON, UT US",4/30/41,0.02,58,36,52
USC00420086,"ALTON, UT US",5/1/41,0,60,36,48
USC00420086,"ALTON, UT US",5/2/41,0,65,35,56
USC00420086,"ALTON, UT US",5/3/41,0.05,59,35,50
USC00420086,"ALTON, UT US",5/4/41,0,62,36,51
USC00420086,"ALTON, UT US",5/5/41,0,70,32,57
USC00420086,"ALTON, UT US",5/6/41,0,73,42,59
USC00420086,"ALTON, UT US",5/7/41,0,72,34,58
USC00420086,"ALTON, UT US",5/8/41,0,75,37,60
USC00420086,"ALTON, UT US",5/9/41,0,75,37,63
USC00420086,"ALTON, UT US",5/10/41,0,73,42,72
USC00420086,"ALTON, UT US",5/11/41,0,77,40,67
USC00420086,"ALTON, UT US",5/12/41,0,75,39,68
USC00420086,"ALTON, UT US",5/13/41,0,76,34,66
USC00420086,"ALTON, UT US",5/14/41,0,75,32,50
USC00420086,"ALTON, UT US",5/15/41,0,65,34,59
USC00420086,"ALTON, UT US",5/16/41,0,70,34,60
USC00420086,"ALTON, UT US",5/17/41,0,71,34,63
USC00420086,"ALTON, UT US",5/18/41,0,63,29,59
USC00420086,"ALTON, UT US",5/19/41,0,40,26,32
USC00420086,"ALTON, UT US",5/20/41,0,59,32,53
USC00420086,"ALTON, UT US",5/21/41,0,65,40,53
USC00420086,"ALTON, UT US",5/22/41,0.2,67,38,45
USC00420086,"ALTON, UT US",5/23/41,0.12,55,40,53
USC00420086,"ALTON, UT US",5/24/41,0,64,40,50
USC00420086,"ALTON, UT US",5/25/41,0.19,66,45,53
USC00420086,"ALTON, UT US",5/26/41,0,66,38,52
USC00420086,"ALTON, UT US",5/27/41,0,63,40,51
USC00420086,"ALTON, UT US",5/28/41,0,64,31,53
USC00420086,"ALTON, UT US",5/29/41,0,65,32,53
USC00420086,"ALTON, UT US",5/30/41,0,62,31,54
USC00420086,"ALTON, UT US",5/31/41,0,65,32,35
USC00420086,"ALTON, UT US",6/1/41,0,72,39,59
USC00420086,"ALTON, UT US",6/2/41,0,72,39,69
USC00420086,"ALTON, UT US",6/3/41,0.15,65,45,55
USC00420086,"ALTON, UT US",6/4/41,0,68,40,55
USC00420086,"ALTON, UT US",6/5/41,0,63,39,56
USC00420086,"ALTON, UT US",6/6/41,0,66,41,53
USC00420086,"ALTON, UT US",6/7/41,0.58,53,33,50
USC00420086,"ALTON, UT US",6/8/41,0.35,53,32,52
USC00420086,"ALTON, UT US",6/9/41,0,54,35,50
USC00420086,"ALTON, UT US",6/10/41,0,61,36,56
USC00420086,"ALTON, UT US",6/11/41,0,69,40,58
USC00420086,"ALTON, UT US",6/12/41,0,73,39,61
USC00420086,"ALTON, UT US",6/13/41,0,77,41,63
USC00420086,"ALTON, UT US",6/14/41,0,78,43,64
USC00420086,"ALTON, UT US",6/15/41,0,73,41,61
USC00420086,"ALTON, UT US",6/16/41,0,76,42,63
USC00420086,"ALTON, UT US",6/17/41,0,79,43,65
USC00420086,"ALTON, UT US",6/18/41,0,76,41,61
USC00420086,"ALTON, UT US",6/19/41,0,75,37,65
USC00420086,"ALTON, UT US",6/20/41,0,77,39,63
USC00420086,"ALTON, UT US",6/21/41,0,79,41,61
USC00420086,"ALTON, UT US",6/22/41,0,80,44,75
USC00420086,"ALTON, UT US",6/23/41,0,81,45,
USC00420086,"ALTON, UT US",6/24/41,0,76,44,63
USC00420086,"ALTON, UT US",6/25/41,0,72,34,62
USC00420086,"ALTON, UT US",6/26/41,0,72,36,63
USC00420086,"ALTON, UT US",6/27/41,0,66,39,56
USC00420086,"ALTON, UT US",6/28/41,0,73,30,54
USC00420086,"ALTON, UT US",6/29/41,0,76,35,60
USC00420086,"ALTON, UT US",6/30/41,0,78,38,60
USC00420086,"ALTON, UT US",7/1/41,0,77,40,66
USC00420086,"ALTON, UT US",7/2/41,0,82,42,66
USC00420086,"ALTON, UT US",7/3/41,0,84,49,71
USC00420086,"ALTON, UT US",7/4/41,0,81,42,75
USC00420086,"ALTON, UT US",7/5/41,0,85,43,64
USC00420086,"ALTON, UT US",7/6/41,0,88,45,66
USC00420086,"ALTON, UT US",7/7/41,0,85,49,65
USC00420086,"ALTON, UT US",7/8/41,0,84,50,65
USC00420086,"ALTON, UT US",7/9/41,0.18,85,49,66
USC00420086,"ALTON, UT US",7/10/41,0,81,48,65
USC00420086,"ALTON, UT US",7/11/41,0,82,48,68
USC00420086,"ALTON, UT US",7/12/41,0,80,45,67
USC00420086,"ALTON, UT US",7/13/41,0,85,49,64
USC00420086,"ALTON, UT US",7/14/41,0,86,46,66
USC00420086,"ALTON, UT US",7/15/41,0,83,48,65
USC00420086,"ALTON, UT US",7/16/41,0,86,52,66
USC00420086,"ALTON, UT US",7/17/41,0,82,53,72
USC00420086,"ALTON, UT US",7/18/41,0,84,52,70
USC00420086,"ALTON, UT US",7/19/41,0,80,55,72
USC00420086,"ALTON, UT US",7/20/41,0,82,50,73
USC00420086,"ALTON, UT US",7/21/41,0,88,48,70
USC00420086,"ALTON, UT US",7/22/41,0,91,49,66
USC00420086,"ALTON, UT US",7/23/41,0.9,88,50,62
USC00420086,"ALTON, UT US",7/24/41,0.2,72,54,62
USC00420086,"ALTON, UT US",7/25/41,0.33,77,53,68
USC00420086,"ALTON, UT US",7/26/41,0.36,73,50,58
USC00420086,"ALTON, UT US",7/27/41,0,75,45,53
USC00420086,"ALTON, UT US",7/28/41,0,72,40,54
USC00420086,"ALTON, UT US",7/29/41,0,78,48,58
USC00420086,"ALTON, UT US",7/30/41,0,81,48,56
USC00420086,"ALTON, UT US",7/31/41,0,87,45,55
USC00420086,"ALTON, UT US",8/1/41,0,81,43,65
USC00420086,"ALTON, UT US",8/2/41,0,81,41,66
USC00420086,"ALTON, UT US",8/3/41,0,85,43,72
USC00420086,"ALTON, UT US",8/4/41,0,84,46,73
USC00420086,"ALTON, UT US",8/5/41,0,80,43,79
USC00420086,"ALTON, UT US",8/6/41,0,81,49,61
USC00420086,"ALTON, UT US",8/7/41,0.32,83,56,60
USC00420086,"ALTON, UT US",8/8/41,0.18,76,51,61
USC00420086,"ALTON, UT US",8/9/41,0,73,53,55
USC00420086,"ALTON, UT US",8/10/41,0,69,53,62
USC00420086,"ALTON, UT US",8/11/41,0,72,56,65
USC00420086,"ALTON, UT US",8/12/41,0,78,43,58
USC00420086,"ALTON, UT US",8/13/41,0,82,48,53
USC00420086,"ALTON, UT US",8/14/41,0,76,56,62
USC00420086,"ALTON, UT US",8/15/41,0.34,65,54,61
USC00420086,"ALTON, UT US",8/16/41,0,75,51,61
USC00420086,"ALTON, UT US",8/17/41,0,81,45,70
USC00420086,"ALTON, UT US",8/18/41,0,80,47,70
USC00420086,"ALTON, UT US",8/19/41,0,82,45,60
USC00420086,"ALTON, UT US",8/20/41,0,82,47,69
USC00420086,"ALTON, UT US",8/21/41,0,80,41,55
USC00420086,"ALTON, UT US",8/22/41,0,80,37,50
USC00420086,"ALTON, UT US",8/23/41,0,81,37,
USC00420086,"ALTON, UT US",8/24/41,0,80,38,65
USC00420086,"ALTON, UT US",8/25/41,0,78,39,66
USC00420086,"ALTON, UT US",8/26/41,0,81,41,64
USC00420086,"ALTON, UT US",8/27/41,0,81,37,65
USC00420086,"ALTON, UT US",8/28/41,0,77,40,64
USC00420086,"ALTON, UT US",8/29/41,0,76,41,55
USC00420086,"ALTON, UT US",8/30/41,0,73,37,64
USC00420086,"ALTON, UT US",8/31/41,0,77,36,65
USC00420086,"ALTON, UT US",9/1/41,0,77,36,61
USC00420086,"ALTON, UT US",9/2/41,0,75,35,62
USC00420086,"ALTON, UT US",9/3/41,0,73,36,63
USC00420086,"ALTON, UT US",9/4/41,0,76,41,62
USC00420086,"ALTON, UT US",9/5/41,0,81,39,68
USC00420086,"ALTON, UT US",9/6/41,0,80,40,68
USC00420086,"ALTON, UT US",9/7/41,0,74,41,54
USC00420086,"ALTON, UT US",9/8/41,0,80,40,54
USC00420086,"ALTON, UT US",9/9/41,0,73,27,53
USC00420086,"ALTON, UT US",9/10/41,0,77,34,55
USC00420086,"ALTON, UT US",9/11/41,0,77,37,57
USC00420086,"ALTON, UT US",9/12/41,0,77,37,59
USC00420086,"ALTON, UT US",9/13/41,1.4,59,43,47
USC00420086,"ALTON, UT US",9/14/41,0,62,37,46
USC00420086,"ALTON, UT US",9/15/41,0,68,30,44
USC00420086,"ALTON, UT US",9/16/41,0,71,34,55
USC00420086,"ALTON, UT US",9/17/41,0,75,33,65
USC00420086,"ALTON, UT US",9/18/41,0,73,38,63
USC00420086,"ALTON, UT US",9/19/41,0,73,36,62
USC00420086,"ALTON, UT US",9/20/41,0,76,31,63
USC00420086,"ALTON, UT US",9/21/41,0,63,31,62
USC00420086,"ALTON, UT US",9/22/41,0.87,62,30,51
USC00420086,"ALTON, UT US",9/23/41,0,51,24,41
USC00420086,"ALTON, UT US",9/24/41,0,62,32,54
USC00420086,"ALTON, UT US",9/25/41,0,67,33,55
USC00420086,"ALTON, UT US",9/26/41,0,69,34,57
USC00420086,"ALTON, UT US",9/27/41,0,68,34,54
USC00420086,"ALTON, UT US",9/28/41,0,70,37,55
USC00420086,"ALTON, UT US",9/29/41,0.03,67,40,52
USC00420086,"ALTON, UT US",9/30/41,0,70,35,48
USC00420086,"ALTON, UT US",10/1/41,0,70,32,47
USC00420086,"ALTON, UT US",10/2/41,0.36,47,31,36
USC00420086,"ALTON, UT US",10/3/41,0,52,34,45
USC00420086,"ALTON, UT US",10/4/41,0,59,33,44
USC00420086,"ALTON, UT US",10/5/41,0.09,50,31,45
USC00420086,"ALTON, UT US",10/6/41,0,54,24,33
USC00420086,"ALTON, UT US",10/7/41,0,56,23,36
USC00420086,"ALTON, UT US",10/8/41,0,62,30,52
USC00420086,"ALTON, UT US",10/9/41,0,64,34,52
USC00420086,"ALTON, UT US",10/10/41,0,50,31,41
USC00420086,"ALTON, UT US",10/11/41,0,51,40,48
USC00420086,"ALTON, UT US",10/12/41,0,50,39,38
USC00420086,"ALTON, UT US",10/13/41,1.39,50,40,45
USC00420086,"ALTON, UT US",10/14/41,0,53,36,43
USC00420086,"ALTON, UT US",10/15/41,0,63,35,42
USC00420086,"ALTON, UT US",10/16/41,0,65,31,48
USC00420086,"ALTON, UT US",10/17/41,0,70,36,56
USC00420086,"ALTON, UT US",10/18/41,0,68,39,52
USC00420086,"ALTON, UT US",10/19/41,0,69,33,49
USC00420086,"ALTON, UT US",10/20/41,0.33,49,32,35
USC00420086,"ALTON, UT US",10/21/41,0.3,50,31,36
USC00420086,"ALTON, UT US",10/22/41,0,61,23,43
USC00420086,"ALTON, UT US",10/23/41,0.55,45,33,43
USC00420086,"ALTON, UT US",10/24/41,0.15,51,37,45
USC00420086,"ALTON, UT US",10/25/41,0,47,30,42
USC00420086,"ALTON, UT US",10/26/41,0,50,26,40
USC00420086,"ALTON, UT US",10/27/41,0,51,27,40
USC00420086,"ALTON, UT US",10/28/41,0.53,45,32,38
USC00420086,"ALTON, UT US",10/29/41,0,42,23,37
USC00420086,"ALTON, UT US",10/30/41,0,44,28,39
USC00420086,"ALTON, UT US",10/31/41,0,44,26,41
USC00420086,"ALTON, UT US",11/1/41,0,58,24,39
USC00420086,"ALTON, UT US",11/2/41,0,61,35,46
USC00420086,"ALTON, UT US",11/3/41,0,60,38,50
USC00420086,"ALTON, UT US",11/4/41,0,58,33,50
USC00420086,"ALTON, UT US",11/5/41,0,60,36,50
USC00420086,"ALTON, UT US",11/6/41,0,58,34,49
USC00420086,"ALTON, UT US",11/7/41,0,61,33,42
USC00420086,"ALTON, UT US",11/8/41,0,62,20,42
USC00420086,"ALTON, UT US",11/9/41,0,62,30,42
USC00420086,"ALTON, UT US",11/10/41,0,61,32,48
USC00420086,"ALTON, UT US",11/11/41,0,60,26,46
USC00420086,"ALTON, UT US",11/12/41,0.39,48,28,48
USC00420086,"ALTON, UT US",11/13/41,0,50,32,49
USC00420086,"ALTON, UT US",11/14/41,0,61,27,50
USC00420086,"ALTON, UT US",11/15/41,0,65,30,51
USC00420086,"ALTON, UT US",11/16/41,0,58,30,51
USC00420086,"ALTON, UT US",11/17/41,0.42,51,27,27
USC00420086,"ALTON, UT US",11/18/41,0,39,7,26
USC00420086,"ALTON, UT US",11/19/41,0,35,9,24
USC00420086,"ALTON, UT US",11/20/41,0,26,12,22
USC00420086,"ALTON, UT US",11/21/41,0,35,8,32
USC00420086,"ALTON, UT US",11/22/41,0,32,18,22
USC00420086,"ALTON, UT US",11/23/41,0,40,11,32
USC00420086,"ALTON, UT US",11/24/41,0,44,12,38
USC00420086,"ALTON, UT US",11/25/41,0,55,20,45
USC00420086,"ALTON, UT US",11/26/41,0,58,28,40
USC00420086,"ALTON, UT US",11/27/41,0,56,24,40
USC00420086,"ALTON, UT US",11/28/41,0,56,30,40
USC00420086,"ALTON, UT US",11/29/41,0,54,26,38
USC00420086,"ALTON, UT US",11/30/41,0,56,28,44
USC00420086,"ALTON, UT US",12/1/41,0,54,31,44
USC00420086,"ALTON, UT US",12/2/41,0,56,26,43
USC00420086,"ALTON, UT US",12/3/41,0,52,28,45
USC00420086,"ALTON, UT US",12/4/41,0.46,46,19,28
USC00420086,"ALTON, UT US",12/5/41,0,40,13,35
USC00420086,"ALTON, UT US",12/6/41,0,47,16,38
USC00420086,"ALTON, UT US",12/7/41,0,47,22,40
USC00420086,"ALTON, UT US",12/8/41,0,50,19,45
USC00420086,"ALTON, UT US",12/9/41,0,45,19,40
USC00420086,"ALTON, UT US",12/10/41,0.16,40,22,25
USC00420086,"ALTON, UT US",12/11/41,0,39,24,26
USC00420086,"ALTON, UT US",12/12/41,0,37,17,27
USC00420086,"ALTON, UT US",12/13/41,0.17,38,15,32
USC00420086,"ALTON, UT US",12/14/41,0,35,22,33
USC00420086,"ALTON, UT US",12/15/41,0,43,18,32
USC00420086,"ALTON, UT US",12/16/41,0,43,19,39
USC00420086,"ALTON, UT US",12/17/41,0,42,19,38
USC00420086,"ALTON, UT US",12/18/41,0,48,17,37
USC00420086,"ALTON, UT US",12/19/41,0,51,23,35
USC00420086,"ALTON, UT US",12/20/41,0,46,21,36
USC00420086,"ALTON, UT US",12/21/41,0.32,40,24,24
USC00420086,"ALTON, UT US",12/22/41,0,25,15,22
USC00420086,"ALTON, UT US",12/23/41,0,30,10,21
USC00420086,"ALTON, UT US",12/24/41,0.02,29,10,20
USC00420086,"ALTON, UT US",12/25/41,0,26,6,21
USC00420086,"ALTON, UT US",12/26/41,0.51,27,7,20
USC00420086,"ALTON, UT US",12/27/41,0,28,2,20
USC00420086,"ALTON, UT US",12/28/41,0,35,17,24
USC00420086,"ALTON, UT US",12/29/41,0.38,32,20,26
USC00420086,"ALTON, UT US",12/30/41,0.11,30,20,28
USC00420086,"ALTON, UT US",12/31/41,0.5,28,11,26
USC00420086,"ALTON, UT US",1/1/42,0.32,27,12,16
USC00420086,"ALTON, UT US",1/2/42,0,18,-2,15
USC00420086,"ALTON, UT US",1/3/42,0,22,-2,12
USC00420086,"ALTON, UT US",1/4/42,0,20,-5,7
USC00420086,"ALTON, UT US",1/5/42,0,32,-9,15
USC00420086,"ALTON, UT US",1/6/42,0,38,4,27
USC00420086,"ALTON, UT US",1/7/42,0,40,7,33
USC00420086,"ALTON, UT US",1/8/42,0,43,16,34
USC00420086,"ALTON, UT US",1/9/42,0,35,17,33
USC00420086,"ALTON, UT US",1/10/42,0,43,16,34
USC00420086,"ALTON, UT US",1/11/42,0,46,16,37
USC00420086,"ALTON, UT US",1/12/42,0,48,17,38
USC00420086,"ALTON, UT US",1/13/42,0,43,23,37
USC00420086,"ALTON, UT US",1/14/42,0,48,22,37
USC00420086,"ALTON, UT US",1/15/42,0,45,17,35
USC00420086,"ALTON, UT US",1/16/42,0,40,13,34
USC00420086,"ALTON, UT US",1/17/42,0,35,22,32
USC00420086,"ALTON, UT US",1/18/42,0,35,10,28
USC00420086,"ALTON, UT US",1/19/42,0,38,10,32
USC00420086,"ALTON, UT US",1/20/42,0,43,18,38
USC00420086,"ALTON, UT US",1/21/42,0,42,18,37
USC00420086,"ALTON, UT US",1/22/42,0,45,19,34
USC00420086,"ALTON, UT US",1/23/42,0,44,19,31
USC00420086,"ALTON, UT US",1/24/42,0,48,17,40
USC00420086,"ALTON, UT US",1/25/42,0,47,22,35
USC00420086,"ALTON, UT US",1/26/42,0,52,22,32
USC00420086,"ALTON, UT US",1/27/42,0,51,21,40
USC00420086,"ALTON, UT US",1/28/42,0,47,25,37
USC00420086,"ALTON, UT US",1/29/42,0,38,20,25
USC00420086,"ALTON, UT US",1/30/42,0,42,12,32
USC00420086,"ALTON, UT US",1/31/42,,42,16,34
USC00420086,"ALTON, UT US",2/1/42,,42,18,35
USC00420086,"ALTON, UT US",2/2/42,0,45,19,37
USC00420086,"ALTON, UT US",2/3/42,0,45,20,40
USC00420086,"ALTON, UT US",2/4/42,0,40,16,32
USC00420086,"ALTON, UT US",2/5/42,,45,18,35
USC00420086,"ALTON, UT US",2/6/42,,44,26,38
USC00420086,"ALTON, UT US",2/7/42,0,45,18,40
USC00420086,"ALTON, UT US",2/8/42,0,46,16,30
USC00420086,"ALTON, UT US",2/9/42,0,40,12,32
USC00420086,"ALTON, UT US",2/10/42,0,32,19,29
USC00420086,"ALTON, UT US",2/11/42,0.01,30,8,28
USC00420086,"ALTON, UT US",2/12/42,0.06,28,10,25
USC00420086,"ALTON, UT US",2/13/42,0.01,26,14,20
USC00420086,"ALTON, UT US",2/14/42,0.01,20,14,17
USC00420086,"ALTON, UT US",2/15/42,0,26,-3,16
USC00420086,"ALTON, UT US",2/16/42,0,25,2,20
USC00420086,"ALTON, UT US",2/17/42,0,20,3,14
USC00420086,"ALTON, UT US",2/18/42,0,30,-7,20
USC00420086,"ALTON, UT US",2/19/42,0,32,2,27
USC00420086,"ALTON, UT US",2/20/42,0,39,3,31
USC00420086,"ALTON, UT US",2/21/42,0,39,8,22
USC00420086,"ALTON, UT US",2/22/42,0.39,35,25,26
USC00420086,"ALTON, UT US",2/23/42,0,36,0,21
USC00420086,"ALTON, UT US",2/24/42,0,36,-1,25
USC00420086,"ALTON, UT US",2/25/42,0.32,27,13,20
USC00420086,"ALTON, UT US",2/26/42,0,36,3,23
USC00420086,"ALTON, UT US",2/27/42,0.02,32,14,26
USC00420086,"ALTON, UT US",2/28/42,0.02,31,17,23
USC00420086,"ALTON, UT US",3/1/42,0,40,18,26
USC00420086,"ALTON, UT US",3/2/42,0,46,10,34
USC00420086,"ALTON, UT US",3/3/42,0,42,21,33
USC00420086,"ALTON, UT US",3/4/42,0,42,21,39
USC00420086,"ALTON, UT US",3/5/42,0,51,17,40
USC00420086,"ALTON, UT US",3/6/42,0.01,42,20,20
USC00420086,"ALTON, UT US",3/7/42,0,35,11,29
USC00420086,"ALTON, UT US",3/8/42,0,50,16,40
USC00420086,"ALTON, UT US",3/9/42,0,52,17,42
USC00420086,"ALTON, UT US",3/10/42,0,54,20,43
USC00420086,"ALTON, UT US",3/11/42,0.24,43,30,33
USC00420086,"ALTON, UT US",3/12/42,0.35,43,30,36
USC00420086,"ALTON, UT US",3/13/42,0.17,39,29,35
USC00420086,"ALTON, UT US",3/14/42,0.02,36,13,29
USC00420086,"ALTON, UT US",3/15/42,0.22,35,23,29
USC00420086,"ALTON, UT US",3/16/42,0,39,12,29
USC00420086,"ALTON, UT US",3/17/42,0,47,11,39
USC00420086,"ALTON, UT US",3/18/42,0,47,15,39
USC00420086,"ALTON, UT US",3/19/42,0.22,40,18,21
USC00420086,"ALTON, UT US",3/20/42,0,32,10,29
USC00420086,"ALTON, UT US",3/21/42,0,49,6,35
USC00420086,"ALTON, UT US",3/22/42,0,49,14,41
USC00420086,"ALTON, UT US",3/23/42,0,50,21,41
USC00420086,"ALTON, UT US",3/24/42,0.27,41,26,28
USC00420086,"ALTON, UT US",3/25/42,0,30,12,26
USC00420086,"ALTON, UT US",3/26/42,0,32,12,25
USC00420086,"ALTON, UT US",3/27/42,0,47,14,38
USC00420086,"ALTON, UT US",3/28/42,0,52,18,42
USC00420086,"ALTON, UT US",3/29/42,0,51,18,42
USC00420086,"ALTON, UT US",3/30/42,0,57,22,47
USC00420086,"ALTON, UT US",3/31/42,0,56,25,50
USC00420086,"ALTON, UT US",4/1/42,0,60,27,40
USC00420086,"ALTON, UT US",4/2/42,0,63,26,44
USC00420086,"ALTON, UT US",4/3/42,0,63,31,55
USC00420086,"ALTON, UT US",4/4/42,0.27,58,32,38
USC00420086,"ALTON, UT US",4/5/42,0,51,26,41
USC00420086,"ALTON, UT US",4/6/42,0,47,30,40
USC00420086,"ALTON, UT US",4/7/42,0.09,52,30,45
USC00420086,"ALTON, UT US",4/8/42,0,62,27,51
USC00420086,"ALTON, UT US",4/9/42,0,63,29,51
USC00420086,"ALTON, UT US",4/10/42,0,65,29,52
USC00420086,"ALTON, UT US",4/11/42,0.36,52,34,40
USC00420086,"ALTON, UT US",4/12/42,0,63,33,52
USC00420086,"ALTON, UT US",4/13/42,0,62,30,50
USC00420086,"ALTON, UT US",4/14/42,0,61,30,47
USC00420086,"ALTON, UT US",4/15/42,0,61,32,54
USC00420086,"ALTON, UT US",4/16/42,0,63,34,53
USC00420086,"ALTON, UT US",4/17/42,0.2,54,32,32
USC00420086,"ALTON, UT US",4/18/42,0.03,52,29,42
USC00420086,"ALTON, UT US",4/19/42,0,62,32,50
USC00420086,"ALTON, UT US",4/20/42,0,63,34,54
USC00420086,"ALTON, UT US",4/21/42,0,67,35,58
USC00420086,"ALTON, UT US",4/22/42,0.17,58,40,43
USC00420086,"ALTON, UT US",4/23/42,0.34,42,23,30
USC00420086,"ALTON, UT US",4/24/42,0,42,25,38
USC00420086,"ALTON, UT US",4/25/42,0,52,20,48
USC00420086,"ALTON, UT US",4/26/42,0.42,48,28,40
USC00420086,"ALTON, UT US",4/27/42,0,51,21,41
USC00420086,"ALTON, UT US",4/28/42,,52,36,42
USC00420086,"ALTON, UT US",4/29/42,,42,22,35
USC00420086,"ALTON, UT US",4/30/42,0,50,20,40
USC00420086,"ALTON, UT US",5/1/42,0.1,40,28,35
USC00420086,"ALTON, UT US",5/2/42,0.06,39,26,36
USC00420086,"ALTON, UT US",5/3/42,0,59,24,50
USC00420086,"ALTON, UT US",5/4/42,0,65,27,55
USC00420086,"ALTON, UT US",5/5/42,0,64,29,54
USC00420086,"ALTON, UT US",5/6/42,0,67,28,58
USC00420086,"ALTON, UT US",5/7/42,0,72,33,60
USC00420086,"ALTON, UT US",5/8/42,0,73,33,60
USC00420086,"ALTON, UT US",5/9/42,0,67,31,55
USC00420086,"ALTON, UT US",5/10/42,0,62,27,45
USC00420086,"ALTON, UT US",5/11/42,0,60,27,46
USC00420086,"ALTON, UT US",5/12/42,0,49,27,39
USC00420086,"ALTON, UT US",5/13/42,0,52,28,37
USC00420086,"ALTON, UT US",5/14/42,0,62,27,51
USC00420086,"ALTON, UT US",5/15/42,0,65,31,46
USC00420086,"ALTON, UT US",5/16/42,0,61,23,45
USC00420086,"ALTON, UT US",5/17/42,0,58,28,50
USC00420086,"ALTON, UT US",5/18/42,0,70,28,60
USC00420086,"ALTON, UT US",5/19/42,0,75,27,60
USC00420086,"ALTON, UT US",5/20/42,0,79,43,60
USC00420086,"ALTON, UT US",5/21/42,0,81,40,61
USC00420086,"ALTON, UT US",5/22/42,0,77,44,62
USC00420086,"ALTON, UT US",5/23/42,0,73,32,61
USC00420086,"ALTON, UT US",5/24/42,0,77,34,64
USC00420086,"ALTON, UT US",5/25/42,0,77,34,65
USC00420086,"ALTON, UT US",5/26/42,0,72,41,55
USC00420086,"ALTON, UT US",5/27/42,0,66,25,55
USC00420086,"ALTON, UT US",5/28/42,0,72,28,51
USC00420086,"ALTON, UT US",5/29/42,0,61,27,52
USC00420086,"ALTON, UT US",5/30/42,0,67,27,57
USC00420086,"ALTON, UT US",5/31/42,0,73,32,60
USC00420086,"ALTON, UT US",6/1/42,0,73,32,60
USC00420086,"ALTON, UT US",6/2/42,0,72,36,60
USC00420086,"ALTON, UT US",6/3/42,0,72,38,56
USC00420086,"ALTON, UT US",6/4/42,0,73,31,62
USC00420086,"ALTON, UT US",6/5/42,0,78,38,65
USC00420086,"ALTON, UT US",6/6/42,0,78,35,66
USC00420086,"ALTON, UT US",6/7/42,0,73,35,58
USC00420086,"ALTON, UT US",6/8/42,0,72,32,56
USC00420086,"ALTON, UT US",6/9/42,0,76,36,65
USC00420086,"ALTON, UT US",6/10/42,0,77,37,67
USC00420086,"ALTON, UT US",6/11/42,0,75,37,57
USC00420086,"ALTON, UT US",6/12/42,0,75,37,56
USC00420086,"ALTON, UT US",6/13/42,0,76,39,61
USC00420086,"ALTON, UT US",6/14/42,0,77,39,74
USC00420086,"ALTON, UT US",6/15/42,0,79,40,65
USC00420086,"ALTON, UT US",6/16/42,0,81,45,72
USC00420086,"ALTON, UT US",6/17/42,0,83,43,70
USC00420086,"ALTON, UT US",6/18/42,0,83,41,68
USC00420086,"ALTON, UT US",6/19/42,0,80,41,70
USC00420086,"ALTON, UT US",6/20/42,0,79,38,68
USC00420086,"ALTON, UT US",6/21/42,0,81,37,67
USC00420086,"ALTON, UT US",6/22/42,0,84,38,68
USC00420086,"ALTON, UT US",6/23/42,0,82,39,68
USC00420086,"ALTON, UT US",6/24/42,0,79,37,66
USC00420086,"ALTON, UT US",6/25/42,0,77,35,67
USC00420086,"ALTON, UT US",6/26/42,0,69,37,60
USC00420086,"ALTON, UT US",6/27/42,0,67,32,51
USC00420086,"ALTON, UT US",6/28/42,0,74,37,60
USC00420086,"ALTON, UT US",6/29/42,0,80,48,66
USC00420086,"ALTON, UT US",6/30/42,0,84,53,68
USC00420086,"ALTON, UT US",7/1/42,0,83,55,68
USC00420086,"ALTON, UT US",7/2/42,0,82,44,65
USC00420086,"ALTON, UT US",7/3/42,0,83,45,69
USC00420086,"ALTON, UT US",7/4/42,0,87,48,72
USC00420086,"ALTON, UT US",7/5/42,0,89,49,73
USC00420086,"ALTON, UT US",7/6/42,0,90,49,73
USC00420086,"ALTON, UT US",7/7/42,0,90,57,80
